Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1	InSPI2_R2	LSP_R1	LSP_R2
sense	NC_016810.1	Protein Homology	CDS	4379028	4379990	.	+	0	ID=cds-WP_000655752.1;Parent=gene-SL1344_RS21250;Dbxref=GenBank:WP_000655752.1;Name=WP_000655752.1;Ontology_term=GO:0036211,GO:0004077;gbkey=CDS;gene=birA;go_function=biotin--[biotin carboxyl-carrier protein] ligase activity|0004077||IEA;go_process=protein modification process|0036211||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463012.1;locus_tag=SL1344_RS21250;product=bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA;protein_id=WP_000655752.1;transl_table=11	4.349948470741359	4.413042305615931	0.23831231765845054	1.496604899358685
sense	NC_016810.1	RefSeq	gene	4380025	4380975	.	-	.	ID=gene-SL1344_RS21255;Name=coaA;gbkey=Gene;gene=coaA;gene_biotype=protein_coding;locus_tag=SL1344_RS21255;old_locus_tag=SL1344_4083	7.115506586087723	17.428036789907207	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4380025	4380975	.	-	0	ID=cds-WP_000023069.1;Parent=gene-SL1344_RS21255;Dbxref=GenBank:WP_000023069.1;Name=WP_000023069.1;Ontology_term=GO:0015937,GO:0004594;gbkey=CDS;gene=coaA;go_function=pantothenate kinase activity|0004594||IEA;go_process=coenzyme A biosynthetic process|0015937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463013.1;locus_tag=SL1344_RS21255;product=type I pantothenate kinase;protein_id=WP_000023069.1;transl_table=11	7.115506586087723	17.428036789907207	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4381184	4381357	.	-	.	ID=gene-SL1344_RS21260;Name=SL1344_RS21260;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21260;old_locus_tag=SL1344_4084	0.0	0.0	2.9676046798071707	0.0
sense	NC_016810.1	Protein Homology	CDS	4381184	4381357	.	-	0	ID=cds-WP_001541267.1;Parent=gene-SL1344_RS21260;Dbxref=GenBank:WP_001541267.1;Name=WP_001541267.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463014.1;locus_tag=SL1344_RS21260;product=hypothetical protein;protein_id=WP_001541267.1;transl_table=11	0.0	0.0	2.9676046798071707	0.0
sense	NC_016810.1	RefSeq	gene	4381377	4381452	.	+	.	ID=gene-SL1344_RS21265;Name=SL1344_RS21265;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS21265;old_locus_tag=SL1344_tRNA0074	2587.537537872733	75.48915328178937	4050.02175215398	22.349909349962235
sense	NC_016810.1	tRNAscan-SE	tRNA	4381377	4381452	.	+	.	ID=rna-SL1344_RS21265;Parent=gene-SL1344_RS21265;anticodon=(pos:4381410..4381412);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21265;product=tRNA-Thr	2587.537537872733	75.48915328178937	4050.02175215398	22.349909349962235
sense	NC_016810.1	tRNAscan-SE	exon	4381377	4381452	.	+	.	ID=exon-SL1344_RS21265-1;Parent=rna-SL1344_RS21265;anticodon=(pos:4381410..4381412);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21265;product=tRNA-Thr	2587.537537872733	75.48915328178937	4050.02175215398	22.349909349962235
sense	NC_016810.1	RefSeq	gene	4381461	4381545	.	+	.	ID=gene-SL1344_RS21270;Name=SL1344_RS21270;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS21270;old_locus_tag=SL1344_tRNA0075	113.86390812312294	179.98982429540365	180.79944477816798	7.2667084945331775
sense	NC_016810.1	tRNAscan-SE	tRNA	4381461	4381545	.	+	.	ID=rna-SL1344_RS21270;Parent=gene-SL1344_RS21270;anticodon=(pos:4381495..4381497);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21270;product=tRNA-Tyr	113.86390812312294	179.98982429540365	180.79944477816798	7.2667084945331775
sense	NC_016810.1	tRNAscan-SE	exon	4381461	4381545	.	+	.	ID=exon-SL1344_RS21270-1;Parent=rna-SL1344_RS21270;anticodon=(pos:4381495..4381497);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21270;product=tRNA-Tyr	113.86390812312294	179.98982429540365	180.79944477816798	7.2667084945331775
sense	NC_016810.1	RefSeq	gene	4381662	4381736	.	+	.	ID=gene-SL1344_RS21275;Name=SL1344_RS21275;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS21275;old_locus_tag=SL1344_tRNA0076	1330.3528670841927	502.68586642502004	5973.748652389438	25.736259251471672
sense	NC_016810.1	tRNAscan-SE	tRNA	4381662	4381736	.	+	.	ID=rna-SL1344_RS21275;Parent=gene-SL1344_RS21275;anticodon=(pos:4381695..4381697);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21275;product=tRNA-Gly	1330.3528670841927	502.68586642502004	5973.748652389438	25.736259251471672
sense	NC_016810.1	tRNAscan-SE	exon	4381662	4381736	.	+	.	ID=exon-SL1344_RS21275-1;Parent=rna-SL1344_RS21275;anticodon=(pos:4381695..4381697);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21275;product=tRNA-Gly	1330.3528670841927	502.68586642502004	5973.748652389438	25.736259251471672
sense	NC_016810.1	RefSeq	gene	4381743	4381818	.	+	.	ID=gene-SL1344_RS21280;Name=SL1344_RS21280;gbkey=Gene;gene_biotype=tRNA;locus_tag=SL1344_RS21280;old_locus_tag=SL1344_tRNA0077	66.32382031766487	101.8504449040015	130.22317904153834	4.063619881811315
sense	NC_016810.1	tRNAscan-SE	tRNA	4381743	4381818	.	+	.	ID=rna-SL1344_RS21280;Parent=gene-SL1344_RS21280;anticodon=(pos:4381776..4381778);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21280;product=tRNA-Thr	66.32382031766487	101.8504449040015	130.22317904153834	4.063619881811315
sense	NC_016810.1	tRNAscan-SE	exon	4381743	4381818	.	+	.	ID=exon-SL1344_RS21280-1;Parent=rna-SL1344_RS21280;anticodon=(pos:4381776..4381778);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=SL1344_RS21280;product=tRNA-Thr	66.32382031766487	101.8504449040015	130.22317904153834	4.063619881811315
sense	NC_016810.1	RefSeq	gene	4381934	4383118	.	+	.	ID=gene-SL1344_RS21285;Name=tuf;gbkey=Gene;gene=tuf;gene_biotype=protein_coding;locus_tag=SL1344_RS21285;old_locus_tag=SL1344_4085	193.06655422914304	245.6612170557876	1.3556652601988313	3.344627784579441
sense	NC_016810.1	Protein Homology	CDS	4381934	4383118	.	+	0	ID=cds-WP_000031748.1-2;Parent=gene-SL1344_RS21285;Dbxref=GenBank:WP_000031748.1;Name=WP_000031748.1;Ontology_term=GO:0006414,GO:0003746,GO:0005525;gbkey=CDS;gene=tuf;go_function=translation elongation factor activity|0003746||IEA,GTP binding|0005525||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_462349.1;locus_tag=SL1344_RS21285;product=elongation factor Tu;protein_id=WP_000031748.1;transl_table=11	193.06655422914304	245.6612170557876	1.3556652601988313	3.344627784579441
sense	NC_016810.1	RefSeq	gene	4383348	4383731	.	+	.	ID=gene-SL1344_RS21290;Name=secE;gbkey=Gene;gene=secE;gene_biotype=protein_coding;locus_tag=SL1344_RS21290;old_locus_tag=SL1344_4086	33.733536692392214	50.46589691615919	0.29882130456391653	3.753204474172952
sense	NC_016810.1	Protein Homology	CDS	4383348	4383731	.	+	0	ID=cds-WP_001275691.1;Parent=gene-SL1344_RS21290;Dbxref=GenBank:WP_001275691.1;Name=WP_001275691.1;gbkey=CDS;gene=secE;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007665874.1;locus_tag=SL1344_RS21290;product=preprotein translocase subunit SecE;protein_id=WP_001275691.1;transl_table=11	33.733536692392214	50.46589691615919	0.29882130456391653	3.753204474172952
sense	NC_016810.1	RefSeq	gene	4383733	4384278	.	+	.	ID=gene-SL1344_RS21295;Name=nusG;gbkey=Gene;gene=nusG;gene_biotype=protein_coding;locus_tag=SL1344_RS21295;old_locus_tag=SL1344_4087	37.29850998124433	51.05938442568026	0.6304801151238678	5.279232666968548
sense	NC_016810.1	Protein Homology	CDS	4383733	4384278	.	+	0	ID=cds-WP_001287521.1;Parent=gene-SL1344_RS21295;Dbxref=GenBank:WP_001287521.1;Name=WP_001287521.1;Ontology_term=GO:0032784;gbkey=CDS;gene=nusG;go_process=regulation of DNA-templated transcription elongation|0032784||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005280494.1;locus_tag=SL1344_RS21295;product=transcription termination/antitermination protein NusG;protein_id=WP_001287521.1;transl_table=11	37.29850998124433	51.05938442568026	0.6304801151238678	5.279232666968548
sense	NC_016810.1	RefSeq	gene	4384436	4384864	.	+	.	ID=gene-SL1344_RS21300;Name=rplK;gbkey=Gene;gene=rplK;gene_biotype=protein_coding;locus_tag=SL1344_RS21300;old_locus_tag=SL1344_4088	108.91250756893864	540.0860164139847	0.5349528249535848	1.6797558485809017
sense	NC_016810.1	Protein Homology	CDS	4384436	4384864	.	+	0	ID=cds-WP_001085926.1;Parent=gene-SL1344_RS21300;Dbxref=GenBank:WP_001085926.1;Name=WP_001085926.1;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rplK;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006121495.1;locus_tag=SL1344_RS21300;product=50S ribosomal protein L11;protein_id=WP_001085926.1;transl_table=11	108.91250756893864	540.0860164139847	0.5349528249535848	1.6797558485809017
sense	NC_016810.1	RefSeq	gene	4384868	4385572	.	+	.	ID=gene-SL1344_RS21305;Name=rplA;gbkey=Gene;gene=rplA;gene_biotype=protein_coding;locus_tag=SL1344_RS21305;old_locus_tag=SL1344_4089	126.60699449195042	162.27451377176638	0.6510489699435117	1.0221493036045486
sense	NC_016810.1	Protein Homology	CDS	4384868	4385572	.	+	0	ID=cds-WP_001096676.1;Parent=gene-SL1344_RS21305;Dbxref=GenBank:WP_001096676.1;Name=WP_001096676.1;Ontology_term=GO:0006412,GO:0003723,GO:0003735,GO:0015934;gbkey=CDS;gene=rplA;go_component=large ribosomal subunit|0015934||IEA;go_function=RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463019.1;locus_tag=SL1344_RS21305;product=50S ribosomal protein L1;protein_id=WP_001096676.1;transl_table=11	126.60699449195042	162.27451377176638	0.6510489699435117	1.0221493036045486
sense	NC_016810.1	RefSeq	gene	4385992	4386489	.	+	.	ID=gene-SL1344_RS21310;Name=rplJ;gbkey=Gene;gene=rplJ;gene_biotype=protein_coding;locus_tag=SL1344_RS21310;old_locus_tag=SL1344_4090	291.8194578580616	337.93270224137103	0.6912492828466503	2.894037184904445
sense	NC_016810.1	Protein Homology	CDS	4385992	4386489	.	+	0	ID=cds-WP_001207203.1;Parent=gene-SL1344_RS21310;Dbxref=GenBank:WP_001207203.1;Name=WP_001207203.1;Ontology_term=GO:0006412,GO:0003735,GO:0015934;gbkey=CDS;gene=rplJ;go_component=large ribosomal subunit|0015934||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002438625.1;locus_tag=SL1344_RS21310;product=50S ribosomal protein L10;protein_id=WP_001207203.1;transl_table=11	291.8194578580616	337.93270224137103	0.6912492828466503	2.894037184904445
sense	NC_016810.1	RefSeq	gene	4386556	4386921	.	+	.	ID=gene-SL1344_RS21315;Name=rplL;gbkey=Gene;gene=rplL;gene_biotype=protein_coding;locus_tag=SL1344_RS21315;old_locus_tag=SL1344_4091	410.27199996489105	478.38825491993373	10.032557897490182	21.657835654243925
sense	NC_016810.1	Protein Homology	CDS	4386556	4386921	.	+	0	ID=cds-WP_000028882.1;Parent=gene-SL1344_RS21315;Dbxref=GenBank:WP_000028882.1;Name=WP_000028882.1;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rplL;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005122872.1;locus_tag=SL1344_RS21315;product=50S ribosomal protein L7/L12;protein_id=WP_000028882.1;transl_table=11	410.27199996489105	478.38825491993373	10.032557897490182	21.657835654243925
sense	NC_016810.1	RefSeq	gene	4387239	4391267	.	+	.	ID=gene-SL1344_RS21320;Name=rpoB;gbkey=Gene;gene=rpoB;gene_biotype=protein_coding;locus_tag=SL1344_RS21320;old_locus_tag=SL1344_4092	28.31216246773705	34.175283094064056	0.11392145043687657	0.5365713023389478
sense	NC_016810.1	Protein Homology	CDS	4387239	4391267	.	+	0	ID=cds-WP_000263106.1;Parent=gene-SL1344_RS21320;Dbxref=GenBank:WP_000263106.1;Name=WP_000263106.1;Ontology_term=GO:0006351,GO:0003677,GO:0003899;gbkey=CDS;gene=rpoB;go_function=DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=DNA-templated transcription|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004870488.1;locus_tag=SL1344_RS21320;product=DNA-directed RNA polymerase subunit beta;protein_id=WP_000263106.1;transl_table=11	28.31216246773705	34.175283094064056	0.11392145043687657	0.5365713023389478
sense	NC_016810.1	RefSeq	gene	4391344	4395567	.	+	.	ID=gene-SL1344_RS21325;Name=rpoC;gbkey=Gene;gene=rpoC;gene_biotype=protein_coding;locus_tag=SL1344_RS21325;old_locus_tag=SL1344_4093	30.636337258400395	33.845150962113216	0.2173245851373938	0.5118006101144935
sense	NC_016810.1	Protein Homology	CDS	4391344	4395567	.	+	0	ID=cds-WP_000653965.1;Parent=gene-SL1344_RS21325;Dbxref=GenBank:WP_000653965.1;Name=WP_000653965.1;Ontology_term=GO:0006351,GO:0003677,GO:0003899;gbkey=CDS;gene=rpoC;go_function=DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=DNA-templated transcription|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463023.1;locus_tag=SL1344_RS21325;product=DNA-directed RNA polymerase subunit beta';protein_id=WP_000653965.1;transl_table=11	30.636337258400395	33.845150962113216	0.2173245851373938	0.5118006101144935
sense	NC_016810.1	RefSeq	gene	4395609	4395932	.	+	.	ID=gene-SL1344_RS21330;Name=SL1344_RS21330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21330;old_locus_tag=SL1344_4094	2.5858027020518084	3.147970178006031	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4395609	4395932	.	+	0	ID=cds-WP_001576436.1;Parent=gene-SL1344_RS21330;Dbxref=GenBank:WP_001576436.1;Name=WP_001576436.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463024.1;locus_tag=SL1344_RS21330;product=membrane protein;protein_id=WP_001576436.1;transl_table=11	2.5858027020518084	3.147970178006031	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4395938	4396282	.	-	.	ID=gene-SL1344_RS21335;Name=SL1344_RS21335;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21335;old_locus_tag=SL1344_4095	4.203010412030698	3.695443252441863	0.49890165631540845	0.0
sense	NC_016810.1	Protein Homology	CDS	4395938	4396282	.	-	0	ID=cds-WP_010989089.1;Parent=gene-SL1344_RS21335;Dbxref=GenBank:WP_010989089.1;Name=WP_010989089.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463025.1;locus_tag=SL1344_RS21335;product=hypothetical protein;protein_id=WP_010989089.1;transl_table=11	4.203010412030698	3.695443252441863	0.49890165631540845	0.0
sense	NC_016810.1	RefSeq	gene	4396663	4397691	.	+	.	ID=gene-SL1344_RS21340;Name=SL1344_RS21340;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21340;old_locus_tag=SL1344_4096	25.051957104426553	24.77994017672386	1.7842158359967955	0.7003063741897053
sense	NC_016810.1	Protein Homology	CDS	4396663	4397691	.	+	0	ID=cds-WP_000400600.1;Parent=gene-SL1344_RS21340;Dbxref=GenBank:WP_000400600.1;Name=WP_000400600.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000400600.1;locus_tag=SL1344_RS21340;product=type III secretion system effector arginine glycosyltransferase SseK1;protein_id=WP_000400600.1;transl_table=11	25.051957104426553	24.77994017672386	1.7842158359967955	0.7003063741897053
sense	NC_016810.1	RefSeq	pseudogene	4397924	4398031	.	-	.	ID=gene-SL1344_RS28065;Name=SL1344_RS28065;end_range=4398031,.;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SL1344_RS28065;partial=true;pseudo=true	0.0	0.0	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4397924	4398031	.	-	0	ID=cds-SL1344_RS28065;Parent=gene-SL1344_RS28065;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;end_range=4398031,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014543172.1;locus_tag=SL1344_RS28065;partial=true;product=IS481 family transposase;pseudo=true;transl_table=11	0.0	0.0	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4398014	4398202	.	+	.	ID=gene-SL1344_RS21345;Name=SL1344_RS21345;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21345;old_locus_tag=SL1344_4097	32.39357231141825	49.46810279723764	0.6071289997489098	3.8127791483661735
sense	NC_016810.1	Protein Homology	CDS	4398014	4398202	.	+	0	ID=cds-WP_001526923.1;Parent=gene-SL1344_RS21345;Dbxref=GenBank:WP_001526923.1;Name=WP_001526923.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463027.1;locus_tag=SL1344_RS21345;product=hypothetical protein;protein_id=WP_001526923.1;transl_table=11	32.39357231141825	49.46810279723764	0.6071289997489098	3.8127791483661735
sense	NC_016810.1	RefSeq	gene	4398353	4399486	.	-	.	ID=gene-SL1344_RS21350;Name=thiH;gbkey=Gene;gene=thiH;gene_biotype=protein_coding;locus_tag=SL1344_RS21350;old_locus_tag=SL1344_4098	39.00015613808908	25.8583264621924	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4398353	4399486	.	-	0	ID=cds-WP_000847565.1;Parent=gene-SL1344_RS21350;Dbxref=GenBank:WP_000847565.1;Name=WP_000847565.1;Ontology_term=GO:0009228,GO:0005506,GO:0016829,GO:0051539,GO:1904047;gbkey=CDS;gene=thiH;go_function=iron ion binding|0005506||IEA,lyase activity|0016829||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=thiamine biosynthetic process|0009228||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463028.1;locus_tag=SL1344_RS21350;product=2-iminoacetate synthase ThiH;protein_id=WP_000847565.1;transl_table=11	39.00015613808908	25.8583264621924	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4399483	4400253	.	-	.	ID=gene-SL1344_RS21355;Name=thiG;gbkey=Gene;gene=thiG;gene_biotype=protein_coding;locus_tag=SL1344_RS21355;old_locus_tag=SL1344_4099	22.568694041254336	31.41845722406798	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4399483	4400253	.	-	0	ID=cds-WP_000944073.1;Parent=gene-SL1344_RS21355;Dbxref=GenBank:WP_000944073.1;Name=WP_000944073.1;gbkey=CDS;gene=thiG;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463029.1;locus_tag=SL1344_RS21355;product=thiazole synthase;protein_id=WP_000944073.1;transl_table=11	22.568694041254336	31.41845722406798	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4400255	4400455	.	-	.	ID=gene-SL1344_RS21360;Name=thiS;gbkey=Gene;gene=thiS;gene_biotype=protein_coding;locus_tag=SL1344_RS21360;old_locus_tag=SL1344_4100	33.66590429537027	28.543162434905433	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4400255	4400455	.	-	0	ID=cds-WP_001166831.1;Parent=gene-SL1344_RS21360;Dbxref=GenBank:WP_001166831.1;Name=WP_001166831.1;Ontology_term=GO:0009228,GO:0003824;gbkey=CDS;gene=thiS;go_function=catalytic activity|0003824||IEA;go_process=thiamine biosynthetic process|0009228||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463030.1;locus_tag=SL1344_RS21360;product=sulfur carrier protein ThiS;protein_id=WP_001166831.1;transl_table=11	33.66590429537027	28.543162434905433	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4400436	4401194	.	-	.	ID=gene-SL1344_RS21365;Name=SL1344_RS21365;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SL1344_RS21365;old_locus_tag=SL1344_4101	38.52759544361473	19.317089728673373	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4400436	4401194	.	-	0	ID=cds-WP_000997753.1;Parent=gene-SL1344_RS21365;Dbxref=GenBank:WP_000997753.1;Name=WP_000997753.1;Ontology_term=GO:0016779;gbkey=CDS;go_function=nucleotidyltransferase activity|0016779||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463031.1;locus_tag=SL1344_RS21365;product=HesA/MoeB/ThiF family protein;protein_id=WP_000997753.1;transl_table=11	38.52759544361473	19.317089728673373	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4401187	4401822	.	-	.	ID=gene-SL1344_RS21370;Name=thiE;gbkey=Gene;gene=thiE;gene_biotype=protein_coding;locus_tag=SL1344_RS21370;old_locus_tag=SL1344_4102	20.899403188753276	30.069054766331195	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4401187	4401822	.	-	0	ID=cds-WP_000284648.1;Parent=gene-SL1344_RS21370;Dbxref=GenBank:WP_000284648.1;Name=WP_000284648.1;Ontology_term=GO:0009228,GO:0004789;gbkey=CDS;gene=thiE;go_function=thiamine-phosphate diphosphorylase activity|0004789||IEA;go_process=thiamine biosynthetic process|0009228||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463032.1;locus_tag=SL1344_RS21370;product=thiamine phosphate synthase;protein_id=WP_000284648.1;transl_table=11	20.899403188753276	30.069054766331195	0.0	0.0
sense	NC_016810.1	RefSeq	gene	4401822	4403717	.	-	.	ID=gene-SL1344_RS21375;Name=thiC;gbkey=Gene;gene=thiC;gene_biotype=protein_coding;locus_tag=SL1344_RS21375;old_locus_tag=SL1344_4103	25.36547818547535	27.569643884910416	0.0	0.0
sense	NC_016810.1	Protein Homology	CDS	4401822	4403717	.	-	0	ID=cds-WP_000108413.1;Parent=gene-SL1344_RS21375;Dbxref=GenBank:WP_000108413.1;Name=WP_000108413.1;Ontology_term=GO:0009228,GO:0051536;gbkey=CDS;gene=thiC;go_function=iron-sulfur cluster binding|0051536||IEA;go_process=thiamine biosynthetic process|0009228||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_463033.1;locus_tag=SL1344_RS21375;product=phosphomethylpyrimidine synthase ThiC;protein_id=WP_000108413.1;transl_table=11	25.36547818547535	27.569643884910416	0.0	0.0
